Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Commision (in value),Claim,Premium_Plan,Duration_Category,Duration_Time_Cat
6,Travel Agency,Online,11,0.17592820641516688,4,0.0,0,0,2,0.06190146762491513
6,Travel Agency,Online,11,-0.5568075192858932,2,0.0,0,0,2,0.6200692270666207
6,Travel Agency,Online,11,-1.2929859623965356,10,0.0,0,0,1,1.6718126989544955
6,Travel Agency,Online,11,1.0443557331719788,15,0.0,0,0,2,2.181357794818363
6,Travel Agency,Online,11,0.13832814074269936,8,0.0,0,0,1,0.019134674521332044
1,Airlines,Online,6,-1.2929859623965356,1,5.63,0,1,1,1.6718126989544955
2,Travel Agency,Online,5,-0.02070675960610454,10,23.73,0,1,1,0.00042876989338500265
6,Travel Agency,Online,11,0.8815255719050766,3,0.0,0,0,2,1.554174667845145
6,Travel Agency,Online,11,-0.6568463610013201,1,0.0,0,0,1,0.4314471419606765
1,Airlines,Online,8,0.29736304109150324,1,8.5,0,1,1,0.08842477820718704
6,Travel Agency,Online,11,-1.2929859623965356,2,0.0,0,0,1,1.6718126989544955
5,Travel Agency,Online,11,-0.6653609601304947,7,11.88,0,0,2,0.8854104145315476
6,Travel Agency,Online,11,0.45639794144030715,15,0.0,0,0,1,0.20829908095095004
6,Travel Agency,Online,11,1.7286771442307383,2,0.0,0,0,1,2.9883246689857406
5,Travel Agency,Online,11,0.4201734483155203,8,11.88,0,0,2,0.3530914533387104
6,Airlines,Online,11,-0.6382225999193444,10,12.25,0,0,2,0.8146561740956151
6,Airlines,Online,11,-0.33877656030371234,2,7.7,0,0,1,0.11476955781121484
6,Airlines,Online,11,1.2886009750723322,10,12.6,0,0,2,3.3209849459147307
1,Airlines,Online,6,-0.23114719675208872,1,11.88,0,1,2,0.10685805313269763
6,Travel Agency,Online,11,0.8001104912716255,2,0.0,0,0,2,1.2803535964858437
5,Travel Agency,Online,11,-1.2929859623965356,15,17.82,0,0,1,1.6718126989544955
6,Airlines,Online,11,0.9335026424867189,15,15.75,0,0,1,0.8714271835296868
1,Airlines,Online,6,-0.33877656030371234,1,3.75,0,1,1,0.11476955781121484
1,Airlines,Online,6,-0.8010527611862466,1,28.29949731148745,1,1,2,1.2833710524082196
6,Travel Agency,Online,11,0.9900790127496781,3,0.0,0,0,2,1.9605129029747546
6,Airlines,Online,11,0.29736304109150324,12,10.5,0,0,1,0.08842477820718704
6,Travel Agency,Online,11,0.691557050427024,1,0.0,0,0,2,0.9565023079906507
6,Travel Agency,Online,11,0.33875836768206913,10,0.0,0,0,2,0.22951446334923986
1,Airlines,Online,8,-0.33877656030371234,1,4.299442363046387,1,1,1,0.11476955781121484
6,Travel Agency,Online,11,-0.8158812613501241,1,0.0,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,-0.7467760407639459,15,0.0,0,0,2,1.115348910118149
6,Travel Agency,Online,11,-0.25828555696323907,2,0.0,0,0,2,0.13342285787162123
6,Travel Agency,Online,11,2.046746944928346,1,0.0,0,0,1,4.189173056573518
6,Travel Agency,Online,11,-0.393977358018991,15,0.0,0,0,2,0.3104363172632484
5,Travel Agency,Online,11,2.1027517814068433,15,59.4,0,0,2,8.843130108419306
1,Airlines,Online,6,-0.9367445622419984,1,22.13,0,1,2,1.7549807497799066
1,Airlines,Online,8,-0.9638829224531488,1,21.4861947051164,1,1,2,1.8581405763936456
6,Airlines,Online,11,-0.6568463610013201,3,6.3,0,0,1,0.4314471419606765
6,Travel Agency,Online,11,1.12577081380543,9,0.0,0,0,2,2.5347198504322805
1,Airlines,Online,6,0.7458337708493248,1,9.75,1,1,2,1.1125360274786462
6,Travel Agency,Online,11,0.45639794144030715,4,0.0,0,0,1,0.20829908095095004
6,Travel Agency,Online,11,-0.9638829224531488,6,0.0,0,0,2,1.8581405763936456
1,Airlines,Online,6,-0.6110842397081939,1,23.166997620019192,1,1,2,0.7468478960394829
6,Airlines,Online,11,-1.2929859623965356,4,7.7,0,0,1,1.6718126989544955
1,Airlines,Online,6,1.0925375428355228,1,5.63,0,1,1,1.193638282505082
6,Travel Agency,Online,11,1.2515724431843267,3,0.0,0,0,1,1.5664335805383847
6,Airlines,Online,11,0.17592820641516688,1,3.35,0,0,2,0.06190146762491513
5,Travel Agency,Online,11,-0.8158812613501241,3,5.94,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,0.6644186902158736,8,0.0,0,0,2,0.882904391816354
5,Travel Agency,Online,11,-0.5025307988635924,3,29.7,0,0,2,0.5050744076129607
5,Travel Agency,Online,11,-0.33877656030371234,3,23.76,0,0,1,0.11476955781121484
6,Travel Agency,Online,11,-0.6568463610013201,13,0.0,0,0,1,0.4314471419606765
1,Airlines,Online,8,-1.1339510620477318,1,3.38,0,1,1,1.2858450111191788
6,Travel Agency,Online,11,0.13832814074269936,3,0.0,0,0,1,0.019134674521332044
2,Travel Agency,Online,10,0.3886392184826184,4,132.99,1,1,3,0.4531213264283412
6,Travel Agency,Online,11,-0.3397006375966902,6,0.0,0,0,2,0.23079304636719575
6,Travel Agency,Online,11,0.5558652493712721,15,0.0,0,0,2,0.6179723509171731
6,Travel Agency,Online,11,-0.02070675960610454,2,0.0,0,0,1,0.00042876989338500265
6,Travel Agency,Online,11,1.4106073435331306,7,0.0,0,0,1,1.9898130776295955
1,Airlines,Online,8,-0.6653609601304947,1,28.93,0,1,2,0.8854104145315476
6,Travel Agency,Online,11,0.9335026424867189,7,0.0,0,0,1,0.8714271835296868
6,Travel Agency,Online,11,-0.6924993203416451,13,0.0,1,0,2,0.9591106173472808
6,Travel Agency,Online,11,0.9629406525385278,15,0.0,0,0,2,1.8545094006226515
6,Travel Agency,Online,11,-0.9638829224531488,2,0.0,1,0,2,1.8581405763936456
6,Travel Agency,Online,11,-0.9749161616989279,2,0.0,0,0,1,0.9504615223417702
5,Travel Agency,Online,11,-0.23114719675208872,5,59.4,0,0,2,0.10685805313269763
1,Airlines,Online,2,0.2999262873371274,1,63.5100507222258,1,1,3,0.26986733350749936
1,Airlines,Online,2,0.5128373220863058,1,54.0,1,1,3,0.7890063567739602
6,Travel Agency,Online,11,0.6101419697935728,7,0.0,0,0,2,0.7445464466071623
1,Airlines,Online,8,-0.6568463610013201,1,5.88,1,1,1,0.4314471419606765
6,Airlines,Online,11,-0.17974165995490843,9,9.1,0,0,1,0.03230706432334593
6,Travel Agency,Online,11,-0.2854239171743895,8,0.0,0,0,2,0.1629336249903455
6,Travel Agency,Online,11,-0.3397006375966902,15,0.0,0,0,2,0.23079304636719575
5,Travel Agency,Online,11,-0.9096062020308481,15,65.34,0,0,2,1.654766885545968
6,Travel Agency,Online,11,-0.49781146065251625,2,0.0,0,0,1,0.24781625035699173
1,Airlines,Online,8,-1.4520208627453397,1,6.75,0,1,1,2.1083645858477205
1,Airlines,Online,6,1.5696422438819344,1,9.75,0,1,1,2.463776773778714
6,Travel Agency,Online,11,-0.33877656030371234,1,0.0,0,0,1,0.11476955781121484
5,Travel Agency,Online,11,0.29736304109150324,15,59.4,0,0,1,0.08842477820718704
6,Travel Agency,Online,11,-0.36683899780784057,15,0.0,0,0,2,0.2691417006253217
6,Travel Agency,Online,11,-0.49781146065251625,3,0.0,0,0,1,0.24781625035699173
6,Travel Agency,Online,11,-0.33877656030371234,15,0.0,0,0,1,0.11476955781121484
6,Airlines,Online,11,2.046746944928346,1,1.8,0,0,1,4.189173056573518
1,Airlines,Online,8,-0.9910212826642992,1,5.53,0,1,2,1.9642463653871858
1,Airlines,Online,8,-0.9749161616989279,1,4.39,0,1,1,0.9504615223417702
5,Travel Agency,Online,11,0.25734328704861803,5,35.64,0,0,2,0.13245113477797482
6,Travel Agency,Online,11,-0.02070675960610454,15,0.0,0,0,1,0.00042876989338500265
5,Travel Agency,Online,11,-0.6568463610013201,2,17.82,0,0,1,0.4314471419606765
6,Travel Agency,Online,11,-0.9749161616989279,2,0.0,0,0,1,0.9504615223417702
6,Travel Agency,Online,11,-1.1339510620477318,1,0.0,0,0,1,1.2858450111191788
6,Travel Agency,Online,11,0.6372803300047233,15,0.0,0,0,2,0.812252438021858
6,Airlines,Online,11,-1.6110557630941436,6,6.3,0,0,1,2.5955006717988534
6,Airlines,Online,11,-1.1339510620477318,3,6.3,0,0,1,1.2858450111191788
1,Airlines,Online,6,-0.8158812613501241,1,6.01,0,1,1,0.6656622326222694
6,Travel Agency,Online,11,-0.8158812613501241,4,0.0,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,0.13832814074269936,2,0.0,0,0,1,0.019134674521332044
5,Travel Agency,Online,11,0.06737476557056539,5,47.52,0,0,2,0.009078718071377287
6,Airlines,Online,11,-0.02070675960610454,8,1.73,0,0,1,0.00042876989338500265
6,Travel Agency,Online,11,-0.4275197480558988,15,0.0,0,0,3,0.5483194049333375
1,Airlines,Online,8,-0.49781146065251625,1,5.88,0,1,1,0.24781625035699173
5,Travel Agency,Online,11,0.6154328417891111,14,83.16,0,0,1,0.378757582752621
1,Airlines,Online,6,1.8877120445795423,1,18.0,0,1,1,3.563456763250676
6,Travel Agency,Online,11,-1.2929859623965356,2,0.0,0,0,1,1.6718126989544955
6,Travel Agency,Online,11,0.7744677421379149,1,0.0,0,0,1,0.5998002836121998
2,Travel Agency,Online,1,1.1160852538756445,4,132.99,0,1,3,3.736938881755986
1,Airlines,Online,8,-1.2929859623965356,1,2.88,0,1,1,1.6718126989544955
6,Travel Agency,Online,11,-0.36683899780784057,8,0.0,0,0,2,0.2691417006253217
1,Airlines,Online,8,-0.6568463610013201,1,4.0,0,1,1,0.4314471419606765
1,Airlines,Online,6,0.45639794144030715,1,13.63,0,1,1,0.20829908095095004
1,Airlines,Online,8,1.5696422438819344,1,9.59,0,1,1,2.463776773778714
6,Travel Agency,Online,11,0.9335026424867189,6,0.0,0,0,1,0.8714271835296868
6,Travel Agency,Online,11,0.47445016873782103,12,0.0,0,0,2,0.4502059252306937
1,Airlines,Online,2,0.2999262873371274,1,52.33,0,1,3,0.26986733350749936
6,Travel Agency,Online,11,0.44731180852667063,4,0.0,0,0,2,0.4001757080948017
6,Airlines,Online,11,-0.33877656030371234,6,7.7,0,0,1,0.11476955781121484
6,Travel Agency,Online,11,-0.17974165995490843,10,0.0,1,0,1,0.03230706432334593
6,Travel Agency,Online,11,-0.09545539569633685,15,0.0,0,0,2,0.018223465135088487
6,Travel Agency,Online,11,0.9335026424867189,15,0.0,0,0,1,0.8714271835296868
1,Airlines,Online,6,-0.9367445622419984,1,21.46218386853024,1,1,2,1.7549807497799066
6,Travel Agency,Online,11,1.8877120445795423,4,0.0,0,0,1,3.563456763250676
1,Airlines,Online,6,-0.49781146065251625,1,4.63,0,1,1,0.24781625035699173
5,Travel Agency,Online,11,0.20306656662631725,13,17.82,0,0,2,0.08247206096280109
1,Airlines,Online,6,-0.49781146065251625,1,5.63,1,1,1,0.24781625035699173
6,Travel Agency,Online,11,0.7458337708493248,7,0.0,0,0,2,1.1125360274786462
6,Airlines,Online,11,-0.9749161616989279,4,8.380972738587522,1,0,1,0.9504615223417702
6,Travel Agency,Online,11,0.13832814074269936,3,0.0,0,0,1,0.019134674521332044
6,Travel Agency,Online,11,-0.393977358018991,3,0.0,0,0,2,0.3104363172632484
6,Travel Agency,Online,11,-0.014040315062885729,9,0.0,0,0,2,0.00039426089413019177
6,Travel Agency,Online,11,-0.8158812613501241,6,0.0,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,-0.8158812613501241,2,0.0,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,-0.9749161616989279,6,0.0,0,0,1,0.9504615223417702
5,Travel Agency,Online,11,-0.8553294816085473,15,41.58,0,0,2,1.4631770442174925
1,Airlines,Online,6,1.12577081380543,1,10.5,0,1,2,2.5347198504322805
6,Travel Agency,Online,11,-0.02070675960610454,2,0.0,0,0,1,0.00042876989338500265
6,Travel Agency,Online,11,0.09451312578171576,15,0.0,0,0,2,0.01786546189006085
2,Travel Agency,Online,11,-0.17974165995490843,9,17.23,0,1,1,0.03230706432334593
6,Travel Agency,Online,11,-0.6568463610013201,3,0.0,0,0,1,0.4314471419606765
1,Airlines,Online,8,-0.9749161616989279,1,3.38,0,1,1,0.9504615223417702
6,Airlines,Online,11,2.9440409479525047,8,10.5,0,0,2,17.334754206442167
6,Travel Agency,Online,11,1.0925375428355228,6,0.0,0,0,1,1.193638282505082
1,Airlines,Online,6,0.4201734483155203,1,9.963922981125556,1,1,2,0.3530914533387104
6,Travel Agency,Online,11,1.2515724431843267,2,0.0,0,0,1,1.5664335805383847
6,Travel Agency,Online,11,-0.1497321161186376,15,0.0,0,0,2,0.044839413194730345
1,Airlines,Online,2,0.4241243909408148,1,54.0,0,1,3,0.5396444969727513
6,Travel Agency,Online,11,1.2515724431843267,5,0.0,0,0,1,1.5664335805383847
6,Travel Agency,Online,11,-0.9638829224531488,13,0.0,1,0,2,1.8581405763936456
6,Travel Agency,Online,11,-0.7739144009750962,7,0.0,0,0,2,1.197887000073284
1,Airlines,Online,2,0.7434909430645824,1,75.19885853360364,1,1,3,1.6583363472571864
1,Airlines,Online,2,0.7257483568354842,1,48.3,0,1,3,1.580132032348216
6,Airlines,Online,11,-0.9749161616989279,10,7.7,0,0,1,0.9504615223417702
6,Travel Agency,Online,11,-0.8824678418196977,13,0.0,0,0,2,1.55749898369183
6,Airlines,Online,11,0.691557050427024,8,19.6,0,0,2,0.9565023079906507
6,Travel Agency,Online,11,0.8543872116939263,3,0.0,0,0,2,1.459955015012244
6,Travel Agency,Online,11,0.29736304109150324,8,0.0,0,0,1,0.08842477820718704
6,Travel Agency,Online,11,-0.9367445622419984,12,0.0,1,0,2,1.7549807497799066
1,Airlines,Online,8,-0.23114719675208872,1,5.75,0,1,2,0.10685805313269763
1,Airlines,Online,8,-0.9910212826642992,1,5.0,0,1,2,1.9642463653871858
6,Travel Agency,Online,11,0.45639794144030715,4,0.0,0,0,1,0.20829908095095004
6,Travel Agency,Online,11,1.0925375428355228,15,0.0,0,0,1,1.193638282505082
5,Travel Agency,Online,11,-0.17974165995490843,5,41.58,1,0,1,0.03230706432334593
6,Travel Agency,Online,11,2.4012737437294973,10,0.0,0,0,2,11.532231184649351
6,Travel Agency,Online,11,1.0925375428355228,9,0.0,0,0,1,1.193638282505082
5,Travel Agency,Online,11,1.6413996578172871,3,23.76,0,0,2,5.3883856733654145
1,Airlines,Online,8,1.5696422438819344,1,13.298783870212159,1,1,1,2.463776773778714
6,Travel Agency,Online,11,3.5682232328089634,6,0.0,0,0,2,25.4644340783153
1,Airlines,Online,6,1.3428776954946329,1,18.0,1,1,2,3.6066410101139517
6,Travel Agency,Online,11,0.29736304109150324,3,0.0,0,0,1,0.08842477820718704
6,Travel Agency,Online,11,-0.393977358018991,7,0.0,1,0,2,0.3104363172632484
1,Airlines,Online,6,1.12577081380543,1,57.1776845960159,1,1,2,2.5347198504322805
6,Travel Agency,Online,11,1.2515724431843267,3,0.0,0,0,1,1.5664335805383847
1,Airlines,Online,2,0.2999262873371274,1,63.21,1,1,3,0.26986733350749936
6,Travel Agency,Online,11,1.7286771442307383,8,0.0,0,0,1,2.9883246689857406
6,Travel Agency,Offline,11,-0.9367445622419984,2,10.5,0,0,2,1.7549807497799066
6,Travel Agency,Online,11,-0.06831703548518647,3,0.0,0,0,2,0.009334434674968455
1,Airlines,Online,8,1.4106073435331306,1,15.0,0,1,1,1.9898130776295955
6,Travel Agency,Online,11,-0.8158812613501241,2,0.0,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,1.0925375428355228,5,0.0,0,0,1,1.193638282505082
6,Travel Agency,Online,11,-0.25828555696323907,4,0.0,0,0,2,0.13342285787162123
1,Airlines,Online,6,-0.8158812613501241,1,4.63,0,1,1,0.6656622326222694
5,Travel Agency,Online,11,-0.17974165995490843,3,11.88,0,0,1,0.03230706432334593
5,Travel Agency,Online,11,-0.49781146065251625,5,23.96828579717119,1,0,1,0.24781625035699173
1,Airlines,Online,8,-0.33877656030371234,1,6.75,0,1,1,0.11476955781121484
6,Travel Agency,Offline,11,-1.421104576885398,2,9.57,0,0,3,6.058614655333878
6,Airlines,Online,11,-0.4753924386524421,11,20.0,0,0,2,0.4519959414558318
6,Travel Agency,Online,11,-2.2904913021112097,15,0.0,1,0,3,15.739051215141314
6,Travel Agency,Online,11,1.7286771442307383,15,0.0,0,0,1,2.9883246689857406
1,Airlines,Online,8,-0.393977358018991,1,31.38,0,1,2,0.3104363172632484
6,Travel Agency,Online,11,-0.6382225999193444,4,0.0,0,0,2,0.8146561740956151
6,Airlines,Online,11,-0.8158812613501241,4,7.7,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,-1.6110557630941436,14,0.0,0,0,1,2.5955006717988534
6,Travel Agency,Online,11,-0.9096062020308481,10,0.0,0,0,2,1.654766885545968
6,Travel Agency,Online,11,0.29736304109150324,13,0.0,1,0,1,0.08842477820718704
6,Travel Agency,Online,11,1.0925375428355228,5,0.0,0,0,1,1.193638282505082
6,Airlines,Online,11,0.13832814074269936,11,9.1,0,0,1,0.019134674521332044
6,Airlines,Online,11,-0.393977358018991,10,9.1,0,0,2,0.3104363172632484
5,Travel Agency,Online,11,-0.49781146065251625,3,26.470065861676808,1,0,1,0.24781625035699173
6,Travel Agency,Online,11,-0.02070675960610454,3,0.0,0,0,1,0.00042876989338500265
6,Travel Agency,Online,11,-1.2929859623965356,15,0.0,0,0,1,1.6718126989544955
6,Travel Agency,Online,11,1.0925375428355228,9,0.0,0,0,1,1.193638282505082
6,Airlines,Online,11,-0.5568075192858932,5,7.7,0,0,2,0.6200692270666207
1,Airlines,Online,8,0.6154328417891111,1,13.38,0,1,1,0.378757582752621
6,Airlines,Online,11,-0.9367445622419984,1,0.94,0,0,2,1.7549807497799066
6,Travel Agency,Online,11,-0.6653609601304947,15,0.0,0,0,2,0.8854104145315476
6,Airlines,Online,11,-0.6110842397081939,4,9.1,0,0,2,0.7468478960394829
6,Travel Agency,Online,11,-0.9952825073870412,4,0.0,0,0,3,2.971761808531907
6,Travel Agency,Online,11,-0.6568463610013201,1,0.0,0,0,1,0.4314471419606765
6,Airlines,Online,11,-0.9749161616989279,11,12.4,0,0,1,0.9504615223417702
1,Airlines,Online,3,0.441866977169913,1,83.25,1,1,3,0.5857392765398293
5,Travel Agency,Online,11,-0.7739144009750962,5,44.009460243029444,1,0,2,1.197887000073284
1,Airlines,Online,3,0.3176688735662256,1,97.79795704898173,1,1,3,0.3027405396985039
6,Travel Agency,Online,11,0.6644186902158736,14,0.0,0,0,2,0.882904391816354
6,Airlines,Online,11,-0.49781146065251625,9,9.1,0,0,1,0.24781625035699173
6,Travel Agency,Online,11,2.046746944928346,7,0.0,0,0,1,4.189173056573518
4,Travel Agency,Online,11,1.8877120445795423,6,12.720254886944787,1,0,1,3.563456763250676
6,Travel Agency,Offline,11,1.8877120445795423,6,0.0,0,0,1,3.563456763250676
5,Travel Agency,Online,11,-0.041178675274036104,5,53.46,0,0,2,0.0033913665946490247
6,Travel Agency,Online,11,-0.3397006375966902,14,0.0,0,0,2,0.23079304636719575
6,Travel Agency,Online,11,-1.4520208627453397,3,0.0,0,0,1,2.1083645858477205
6,Travel Agency,Online,11,-0.49781146065251625,8,0.0,0,0,1,0.24781625035699173
6,Travel Agency,Online,11,1.0925375428355228,1,0.0,0,0,1,1.193638282505082
6,Travel Agency,Online,11,-0.6568463610013201,3,0.0,0,0,1,0.4314471419606765
1,Airlines,Online,8,-0.02070675960610454,1,4.0,0,1,1,0.00042876989338500265
6,Airlines,Online,11,-0.17974165995490843,8,7.7,0,0,1,0.03230706432334593
5,Travel Agency,Online,11,-1.1339510620477318,15,11.88,0,0,1,1.2858450111191788
6,Travel Agency,Online,11,0.45639794144030715,12,0.0,0,0,1,0.20829908095095004
6,Travel Agency,Online,11,-0.25828555696323907,7,0.0,0,0,2,0.13342285787162123
6,Travel Agency,Online,11,0.9900790127496781,3,0.0,0,0,2,1.9605129029747546
6,Travel Agency,Online,11,-0.4482540784412917,1,0.0,0,0,2,0.4018634376785034
6,Travel Agency,Online,11,0.6154328417891111,6,0.0,0,0,1,0.378757582752621
6,Travel Agency,Online,11,-1.4520208627453397,1,0.0,0,0,1,2.1083645858477205
6,Travel Agency,Online,11,-0.5296691590747429,13,0.0,1,0,2,0.5610988361498905
6,Travel Agency,Online,11,-0.6568463610013201,4,0.0,1,0,1,0.4314471419606765
6,Airlines,Online,11,-0.8158812613501241,10,15.75,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,1.0925375428355228,7,0.0,0,0,1,1.193638282505082
6,Travel Agency,Online,11,-1.6110557630941436,6,0.0,0,0,1,2.5955006717988534
6,Travel Agency,Online,11,1.0172173729608285,8,0.0,0,0,2,2.0694623677066586
6,Travel Agency,Online,11,-0.4482540784412917,15,0.0,0,0,2,0.4018634376785034
1,Airlines,Online,9,0.7744677421379149,1,13.2,0,1,1,0.5998002836121998
6,Airlines,Online,11,-0.6382225999193444,15,6.0,0,0,2,0.8146561740956151
6,Travel Agency,Online,11,-0.8824678418196977,5,0.0,0,0,2,1.55749898369183
6,Travel Agency,Online,11,-0.6924993203416451,5,0.0,0,0,2,0.9591106173472808
6,Travel Agency,Offline,11,-0.17974165995490843,2,10.5,0,0,1,0.03230706432334593
6,Airlines,Online,11,0.4201734483155203,11,72.0,0,0,2,0.3530914533387104
6,Travel Agency,Online,11,0.29736304109150324,15,0.0,0,0,1,0.08842477820718704
6,Travel Agency,Online,11,0.7744677421379149,3,0.0,0,0,1,0.5998002836121998
2,Travel Agency,Online,5,-0.041178675274036104,15,43.55,0,1,2,0.0033913665946490247
1,Airlines,Online,8,-0.49781146065251625,1,4.25,0,1,1,0.24781625035699173
6,Airlines,Online,11,1.4106073435331306,9,12.25,0,0,1,1.9898130776295955
6,Airlines,Online,11,0.9335026424867189,3,7.7,0,0,1,0.8714271835296868
6,Travel Agency,Online,11,-0.4211157182301413,10,0.0,0,0,2,0.35467689628097554
6,Travel Agency,Online,11,-0.33877656030371234,2,0.0,0,0,1,0.11476955781121484
6,Travel Agency,Online,11,-0.9096062020308481,1,0.0,0,0,2,1.654766885545968
6,Travel Agency,Online,11,1.4242927761280841,15,0.0,0,0,2,4.057219824261289
6,Airlines,Online,11,-0.33877656030371234,2,7.7,0,0,1,0.11476955781121484
6,Airlines,Online,11,-0.7739144009750962,15,9.2,0,0,2,1.197887000073284
1,Airlines,Online,8,1.7286771442307383,1,6.63,0,1,1,2.9883246689857406
6,Travel Agency,Online,11,-0.6568463610013201,3,0.0,0,0,1,0.4314471419606765
1,Airlines,Online,8,0.8001104912716255,1,5.85,0,1,2,1.2803535964858437
6,Travel Agency,Online,11,-1.7936988876964601,9,0.0,0,0,3,9.652067099170555
6,Travel Agency,Online,11,-0.8158812613501241,2,0.0,0,0,1,0.6656622326222694
1,Airlines,Online,6,0.13832814074269936,1,17.71,0,1,1,0.019134674521332044
6,Airlines,Online,11,-0.8158812613501241,15,6.0,0,0,1,0.6656622326222694
6,Airlines,Online,11,0.12165148599286614,9,9.1,0,0,2,0.029598168088545013
1,Airlines,Online,9,1.2515724431843267,1,17.25,0,1,1,1.5664335805383847
6,Airlines,Online,11,-0.6568463610013201,8,7.7,0,0,1,0.4314471419606765
6,Travel Agency,Online,11,0.7744677421379149,15,0.0,0,0,1,0.5998002836121998
1,Airlines,Online,8,1.9941983405622417,1,8.38,0,1,2,7.9536540430023965
1,Airlines,Online,8,1.5696422438819344,1,4.8,0,1,1,2.463776773778714
6,Airlines,Online,11,-0.9367445622419984,4,12.25,0,0,2,1.7549807497799066
6,Travel Agency,Online,11,0.6154328417891111,3,0.0,0,0,1,0.378757582752621
6,Travel Agency,Online,11,-1.4520208627453397,3,0.0,0,0,1,2.1083645858477205
6,Travel Agency,Online,11,1.7286771442307383,15,0.0,0,0,1,2.9883246689857406
6,Travel Agency,Online,11,-0.6382225999193444,3,0.0,0,0,2,0.8146561740956151
6,Travel Agency,Online,11,-0.5025307988635924,3,0.0,0,0,2,0.5050744076129607
6,Travel Agency,Online,11,-0.49781146065251625,13,0.0,0,0,1,0.24781625035699173
6,Travel Agency,Online,11,-0.17974165995490843,15,0.0,0,0,1,0.03230706432334593
2,Travel Agency,Online,5,0.45639794144030715,15,16.79547224748323,1,1,1,0.20829908095095004
6,Travel Agency,Online,11,-2.5388875093185845,13,0.0,0,0,3,19.337849354921776
6,Travel Agency,Online,11,1.2515724431843267,12,0.0,0,0,1,1.5664335805383847
6,Airlines,Online,11,2.046746944928346,4,15.4,0,0,1,4.189173056573518
6,Travel Agency,Online,11,-0.3397006375966902,15,0.0,0,0,2,0.23079304636719575
6,Travel Agency,Online,11,0.7744677421379149,12,0.0,0,0,1,0.5998002836121998
6,Travel Agency,Online,11,0.5015885289489713,15,0.0,0,0,2,0.5031821047463861
6,Travel Agency,Online,11,0.13832814074269936,8,0.0,0,0,1,0.019134674521332044
6,Travel Agency,Online,11,-0.8010527611862466,2,0.0,0,0,2,1.2833710524082196
1,Airlines,Online,6,0.13832814074269936,1,5.63,1,1,1,0.019134674521332044
6,Travel Agency,Online,11,-0.8158812613501241,1,0.0,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,0.7744677421379149,11,0.0,0,0,1,0.5998002836121998
6,Travel Agency,Online,11,0.29736304109150324,11,0.0,0,0,1,0.08842477820718704
6,Travel Agency,Online,11,-1.1339510620477318,11,0.0,0,0,1,1.2858450111191788
5,Travel Agency,Online,11,-0.49781146065251625,5,29.7,0,0,1,0.24781625035699173
5,Travel Agency,Online,11,1.5057078567615352,5,47.52,0,0,2,4.534312299826832
5,Travel Agency,Online,11,-0.8158812613501241,7,5.94,0,0,1,0.6656622326222694
6,Travel Agency,Online,11,1.4106073435331306,1,0.0,0,0,1,1.9898130776295955
1,Airlines,Online,2,0.4063818047117166,1,47.66218453493205,1,1,3,0.49543851360225527
6,Travel Agency,Online,11,0.45639794144030715,12,0.0,0,0,1,0.20829908095095004
1,Airlines,Online,2,0.3708966322535202,1,63.21,0,1,3,0.41269293545100905
6,Airlines,Online,11,0.45639794144030715,15,6.0,0,0,1,0.20829908095095004
2,Travel Agency,Online,5,-0.9749161616989279,10,16.25,0,1,1,0.9504615223417702
6,Travel Agency,Online,11,0.3116200074709188,5,0.0,0,0,2,0.19421405811235096
6,Travel Agency,Online,11,-0.8158812613501241,15,0.0,0,0,1,0.6656622326222694
5,Travel Agency,Online,11,0.45639794144030715,15,53.46,0,0,1,0.20829908095095004
2,Travel Agency,Online,4,-0.02070675960610454,3,16.9,0,1,1,0.00042876989338500265
6,Travel Agency,Online,11,-0.09545539569633685,5,0.0,0,0,2,0.018223465135088487
1,Airlines,Online,8,-0.02070675960610454,1,7.165241993584414,1,1,1,0.00042876989338500265
6,Airlines,Online,11,-0.02070675960610454,15,6.0,0,0,1,0.00042876989338500265
6,Airlines,Online,11,2.046746944928346,5,15.75,0,0,1,4.189173056573518
6,Travel Agency,Online,11,-1.4520208627453397,4,0.0,0,0,1,2.1083645858477205
1,Airlines,Online,6,0.06737476557056539,1,36.132726728007945,1,1,2,0.009078718071377287
1,Airlines,Online,8,-0.8158812613501241,1,3.38,1,1,1,0.6656622326222694
6,Travel Agency,Online,11,0.13832814074269936,14,0.0,0,0,1,0.019134674521332044
6,Travel Agency,Online,11,-0.5025307988635924,6,0.0,0,0,2,0.5050744076129607
6,Travel Agency,Online,11,1.7286771442307383,2,0.0,0,0,1,2.9883246689857406
6,Travel Agency,Online,11,-0.02070675960610454,4,0.0,0,0,1,0.00042876989338500265
6,Travel Agency,Online,11,-0.9749161616989279,9,0.0,0,0,1,0.9504615223417702
6,Travel Agency,Online,11,-1.1339510620477318,2,0.0,0,0,1,1.2858450111191788
